upload_date,media_type,likes,shares,saves,engagement_rate
2025-07-25 09:25:22.954916,Reel,196456,3147,4596,18.22
2024-12-02 09:25:22.954916,Reel,19410,1837,7033,1.87
2025-03-11 09:25:22.954916,Carousel,82434,1621,10750,6.88
2025-07-03 09:25:22.954916,Photo,65713,1700,10006,20.93
2025-03-07 09:25:22.954916,Video,88004,4472,5939,9.85
2025-04-30 09:25:22.954916,Video,74145,510,14364,11.52
2025-10-01 09:25:22.954916,Video,53541,2817,8485,9.52
2024-12-27 09:25:22.954916,Photo,63305,80,7853,3.28
2025-06-06 09:25:22.954916,Carousel,187875,4682,11119,14.75
2025-01-31 09:25:22.954916,Reel,792,101,167,0.47
2025-08-01 09:25:22.954916,Reel,144374,3981,13772,21.68
2024-11-20 09:25:22.954916,Reel,110544,940,7749,18.06
2025-02-12 09:25:22.954916,Video,32291,3281,5430,13.43
2025-09-10 09:25:22.954916,Video,162717,2014,11339,151.39
2025-06-16 09:25:22.954916,Carousel,73494,4239,2069,4.07
2024-11-21 09:25:22.954916,Reel,35859,3086,2195,7.89
2025-05-27 09:25:22.954916,Photo,176301,4015,7525,41.81
2025-03-09 09:25:22.954916,Reel,164196,3341,6179,35.22
2025-04-14 09:25:22.954916,Photo,110256,4166,8762,12.01
2025-07-17 09:25:22.954916,Video,124563,424,2110,11.48
2025-05-28 09:25:22.954916,Photo,177012,4204,3685,17.78
2025-01-12 09:25:22.954916,Reel,182051,4166,2261,30.83
2025-05-05 09:25:22.954916,Video,177628,3282,3111,8.2
2025-01-16 09:25:22.954916,Reel,81650,3188,3714,16.55
2025-02-12 09:25:22.954916,Reel,76409,4993,12803,5.01
2025-03-11 09:25:22.954916,Video,165343,24,7224,105.08
2025-03-14 09:25:22.954916,Carousel,75506,3458,12740,9.76
2025-04-28 09:25:22.954916,Photo,157631,589,11112,43.97
2025-01-30 09:25:22.954916,Video,9917,2686,7062,1.18
2025-07-15 09:25:22.954916,Carousel,122773,1967,4735,15.41
2025-04-22 09:25:22.954916,Reel,172806,1743,8255,10.2
2024-11-23 09:25:22.954916,Reel,184391,4179,7865,40.95
2025-07-22 09:25:22.954916,Photo,12316,2316,10974,5.0
2025-09-15 09:25:22.954916,Photo,113880,1700,4293,32.87
2025-09-18 09:25:22.954916,Photo,58549,1504,4713,5.1
2024-12-12 09:25:22.954916,Reel,16705,4818,13375,9.08
2025-09-10 09:25:22.954916,Reel,62356,2209,3344,8.62
2025-06-05 09:25:22.954916,Photo,44482,2379,1593,16.88
2025-02-27 09:25:22.954916,Reel,151252,1766,1842,8.12
2025-03-25 09:25:22.954916,Photo,88307,2386,10655,40.04
2025-08-19 09:25:22.954916,Video,160363,1376,282,36.35
2025-01-24 09:25:22.954916,Carousel,60206,2891,6273,9.2
2025-04-13 09:25:22.954916,Carousel,170640,2585,6950,87.54
2025-06-12 09:25:22.954916,Photo,101707,1887,1667,6.1
2025-05-14 09:25:22.954916,Carousel,137765,902,7092,13.18
2025-04-10 09:25:22.954916,Carousel,83883,4922,5948,4.79
2025-10-31 09:25:22.954916,Carousel,14449,16,12830,2.88
2025-07-21 09:25:22.954916,Video,67947,4832,14683,5.71
2025-06-25 09:25:22.954916,Photo,84476,4656,14349,12.26
2025-04-23 09:25:22.954916,Carousel,51639,3825,8770,7.38
2025-05-20 09:25:22.954916,Carousel,5013,2753,2798,0.69
2025-09-06 09:25:22.954916,Photo,174663,4810,13518,9.23
2025-11-13 09:25:22.954916,Photo,120883,1901,7016,10.28
2025-03-02 09:25:22.954916,Reel,163900,2212,13014,13.88
2025-10-19 09:25:22.954916,Carousel,122253,2031,11580,10.41
2025-10-12 09:25:22.954916,Carousel,65174,1180,493,6.79
2025-05-15 09:25:22.954916,Photo,62326,3828,4182,76.05
2025-10-26 09:25:22.954916,Photo,113304,4024,3000,36.76
2025-01-24 09:25:22.954916,Reel,29017,1294,11679,2.5
2025-02-11 09:25:22.954916,Photo,75459,3987,3671,4.35
2025-10-13 09:25:22.954916,Video,32650,1328,850,1.6
2025-03-28 09:25:22.954916,Carousel,63745,3220,13057,6.34
2025-03-25 09:25:22.954916,Video,32224,4292,10251,3.75
2024-11-19 09:25:22.954916,Reel,110295,2901,4031,6.46
2025-04-24 09:25:22.954916,Photo,188945,3038,11667,14.77
2025-01-08 09:25:22.954916,Reel,124214,1085,9085,10.21
2025-10-03 09:25:22.954916,Reel,20107,92,6649,3.88
2025-04-20 09:25:22.954916,Reel,613,330,7289,0.85
2025-05-29 09:25:22.954916,Photo,59258,4716,11354,38.45
2025-11-10 09:25:22.954916,Carousel,115439,2751,4935,20.59
2025-05-04 09:25:22.954916,Reel,113780,3855,1993,11.9
2025-10-05 09:25:22.954916,Photo,132583,2939,10951,16.52
2025-07-01 09:25:22.954916,Photo,93361,4449,11649,11.38
2025-01-16 09:25:22.954916,Video,30847,3964,1635,9.87
2025-10-18 09:25:22.954916,Carousel,14375,297,14570,2.48
2025-04-11 09:25:22.954916,Photo,125617,790,4068,6.59
2025-07-28 09:25:22.954916,Photo,31712,169,12753,2.38
2024-11-21 09:25:22.954916,Photo,175328,2903,1204,13.44
2025-07-10 09:25:22.954916,Photo,168158,1986,12821,7.62
2025-02-05 09:25:22.954916,Carousel,176128,2947,6093,42.97
2025-02-22 09:25:22.954916,Reel,151090,2846,14808,14.97
2025-06-29 09:25:22.954916,Reel,47308,3663,9123,36.48
2025-04-22 09:25:22.954916,Carousel,136432,3734,4668,35.01
2025-03-23 09:25:22.954916,Photo,35787,4741,6844,8.36
2025-09-01 09:25:22.954916,Reel,139146,1543,7350,8.01
2025-01-11 09:25:22.954916,Carousel,1366,4855,10331,1.36
2025-05-13 09:25:22.954916,Video,29722,3622,8219,6.42
2025-06-19 09:25:22.954916,Reel,58064,1964,13168,3.75
2025-02-15 09:25:22.954916,Video,95689,1191,8661,8.72
2025-05-03 09:25:22.954916,Photo,47428,223,153,3.22
2024-12-06 09:25:22.954916,Carousel,6066,3209,10017,2.44
2025-03-30 09:25:22.954916,Reel,33877,1646,13682,5.03
2025-02-16 09:25:22.954916,Video,109697,504,8375,5.46
2025-09-01 09:25:22.954916,Photo,97201,3160,8678,5.38
2025-03-17 09:25:22.954916,Photo,87473,1937,12318,13.44
2025-03-15 09:25:22.954916,Carousel,146930,2261,13067,21.71
2025-09-02 09:25:22.954916,Photo,22378,4335,4200,7.68
2025-08-28 09:25:22.954916,Reel,92206,503,9543,16.24
2025-02-18 09:25:22.954916,Photo,161066,4834,2016,17.12
2025-06-28 09:25:22.954916,Photo,35083,3222,14266,3.45
2025-02-07 09:25:22.954916,Photo,58252,1861,7184,11.33
2025-03-07 09:25:22.954916,Photo,63816,2978,10950,5.09
2025-05-12 09:25:22.954916,Carousel,189581,1448,2590,12.32
2025-01-29 09:25:22.954916,Carousel,95655,3785,10951,6.81
2024-11-23 09:25:22.954916,Photo,171828,326,9858,16.78
2025-10-11 09:25:22.954916,Photo,75287,2033,310,14.54
2025-07-01 09:25:22.954916,Photo,170490,2059,4315,7.91
2025-09-01 09:25:22.954916,Photo,109986,162,10854,5.32
2025-04-26 09:25:22.954916,Video,45752,191,8821,6.26
2024-12-06 09:25:22.954916,Video,85348,2002,6376,7.98
2025-07-07 09:25:22.954916,Carousel,49956,4794,9009,9.1
2025-02-14 09:25:22.954916,Carousel,145868,4756,8887,17.8
2024-12-09 09:25:22.954916,Reel,110773,1116,13179,23.61
2025-10-26 09:25:22.954916,Photo,198196,1430,4883,67.56
2025-06-25 09:25:22.954916,Carousel,18338,1885,12530,3.14
2025-04-08 09:25:22.954916,Reel,154156,1049,3878,12.86
2025-08-27 09:25:22.954916,Photo,20738,1311,2390,4.91
2025-05-11 09:25:22.954916,Carousel,129648,1095,12211,6.64
2025-08-21 09:25:22.954916,Reel,59477,1901,10725,3.7
2024-11-19 09:25:22.954916,Video,84414,2454,112,8.52
2025-05-01 09:25:22.954916,Video,189132,2247,2420,10.41
2025-07-13 09:25:22.954916,Video,56750,4595,118,5.59
2025-10-29 09:25:22.954916,Photo,103779,4795,302,5.75
2024-12-30 09:25:22.954916,Carousel,151515,4072,13036,12.68
2025-02-01 09:25:22.954916,Photo,174807,2594,11294,40.42
2025-03-25 09:25:22.954916,Photo,129490,1789,3620,6.46
2025-09-15 09:25:22.954916,Video,152513,1841,9461,16.06
2025-10-02 09:25:22.954916,Carousel,120087,2340,9,11.09
2025-04-13 09:25:22.954916,Video,53563,619,1316,5.82
2024-12-01 09:25:22.954916,Reel,104692,506,1481,7.49
2025-10-17 09:25:22.954916,Video,20159,882,2346,1.37
2025-09-24 09:25:22.954916,Video,119299,3383,10751,8.8
2025-03-17 09:25:22.954916,Carousel,87406,1364,8027,8.85
2025-06-07 09:25:22.954916,Video,24254,3800,1218,4.83
2025-04-27 09:25:22.954916,Photo,84092,639,9410,36.15
2025-03-19 09:25:22.954916,Reel,155954,2001,8153,10.78
2025-04-21 09:25:22.954916,Carousel,175934,3729,5164,39.2
2025-08-09 09:25:22.954916,Video,84479,594,7223,17.42
2025-07-11 09:25:22.954916,Photo,6627,1083,12474,1.93
2025-11-02 09:25:22.954916,Video,198687,2660,5322,55.85
2024-11-20 09:25:22.954916,Photo,178197,4625,2136,73.79
2025-10-04 09:25:22.954916,Carousel,191533,4100,9671,52.9
2025-10-26 09:25:22.954916,Carousel,38391,1088,366,12.44
2025-05-26 09:25:22.954916,Video,143970,1518,9330,15.59
2025-01-27 09:25:22.954916,Photo,53174,2557,11501,4.6
2025-03-23 09:25:22.954916,Carousel,81105,4819,11592,4.66
2024-11-22 09:25:22.954916,Video,16408,273,8714,2.87
2025-06-14 09:25:22.954916,Video,146272,4815,14686,7.56
2024-12-25 09:25:22.954916,Carousel,92053,4457,6819,8.42
2025-05-07 09:25:22.954916,Video,197003,1319,1638,9.78
2025-05-08 09:25:22.954916,Video,40032,1707,4733,8.2
2025-09-23 09:25:22.954916,Photo,156760,346,8731,9.76
2025-03-03 09:25:22.954916,Video,169611,2230,4046,13.94
2025-07-05 09:25:22.954916,Carousel,8099,2834,12025,1.71
2025-07-23 09:25:22.954916,Photo,85035,3412,2267,12.01
2024-11-22 09:25:22.954916,Video,61963,1428,4108,7.08
2025-03-08 09:25:22.954916,Reel,139073,2360,781,8.9
2025-11-03 09:25:22.954916,Reel,140225,1778,1107,27.81
2025-09-30 09:25:22.954916,Photo,80303,2236,278,6.31
2025-01-29 09:25:22.954916,Photo,197571,49,3649,50.47
2025-09-23 09:25:22.954916,Carousel,121432,2385,13144,8.01
2025-10-22 09:25:22.954916,Photo,9395,4543,9806,1.53
2025-09-26 09:25:22.954916,Photo,111961,3752,10532,8.22
2025-11-06 09:25:22.954916,Carousel,131437,2489,10374,8.47
2025-08-31 09:25:22.954916,Photo,185920,1765,6445,53.73
2025-06-10 09:25:22.954916,Carousel,117251,3142,13032,8.33
2025-02-02 09:25:22.954916,Photo,75897,2028,4927,20.41
2025-06-15 09:25:22.954916,Carousel,83272,1279,11910,4.77
2025-05-31 09:25:22.954916,Carousel,117577,3490,585,9.25
2025-02-12 09:25:22.954916,Reel,158884,1676,14799,13.71
2025-10-16 09:25:22.954916,Carousel,168241,1373,10028,32.93
2025-09-11 09:25:22.954916,Reel,198470,605,6146,23.11
2024-12-14 09:25:22.954916,Reel,154004,3081,2140,19.48
2025-05-01 09:25:22.954916,Reel,13669,1636,8517,3.23
2025-02-09 09:25:22.954916,Photo,156113,4998,13196,13.7
2025-04-09 09:25:22.954916,Photo,36269,724,6884,5.23
2024-12-21 09:25:22.954916,Reel,125022,704,9889,8.97
2025-07-15 09:25:22.954916,Carousel,74558,1715,7829,10.13
2025-03-07 09:25:22.954916,Video,105288,2005,10766,15.45
2025-09-02 09:25:22.954916,Video,87434,4876,14916,6.4
2025-02-25 09:25:22.954916,Carousel,42713,3297,5104,2.47
2025-10-14 09:25:22.954916,Carousel,34158,4631,2331,2.89
2025-07-05 09:25:22.954916,Reel,60383,4391,9564,7.76
2025-05-26 09:25:22.954916,Carousel,120536,2364,6225,7.95
2024-11-21 09:25:22.954916,Reel,29616,511,11887,2.45
2025-01-11 09:25:22.954916,Photo,69612,3181,14767,24.82
2025-11-07 09:25:22.954916,Photo,125958,4986,13908,14.28
2025-03-18 09:25:22.954916,Photo,174604,1666,14622,38.75
2024-12-23 09:25:22.954916,Reel,86164,3720,13445,12.39
2025-06-19 09:25:22.954916,Reel,148487,4415,12490,113.68
2025-02-21 09:25:22.954916,Reel,188859,3316,12209,14.13
2025-03-11 09:25:22.954916,Reel,186547,1316,14804,12.93
2025-06-30 09:25:22.954916,Video,124623,767,8405,6.66
2025-02-23 09:25:22.954916,Reel,92184,3383,14607,83.76
2025-09-03 09:25:22.954916,Video,62013,4091,11966,3.74
2025-06-26 09:25:22.954916,Reel,107181,3021,2998,13.91
2025-09-28 09:25:22.954916,Reel,186994,3769,9400,11.22
2025-08-27 09:25:22.954916,Carousel,141837,30,8986,9.66
2025-08-01 09:25:22.954916,Photo,190914,611,10275,8.84
2024-12-31 09:25:22.954916,Video,86849,1658,9160,18.23
2025-02-27 09:25:22.954916,Carousel,60604,2039,8063,23.63
2025-07-08 09:25:22.954916,Video,148930,3153,8054,18.63
2025-01-11 09:25:22.954916,Reel,118659,786,3253,121.06
2024-12-14 09:25:22.954916,Reel,148097,1701,3115,8.47
2025-09-09 09:25:22.954916,Photo,130238,137,4915,7.08
2025-06-02 09:25:22.954916,Photo,161613,562,4903,12.55
2025-04-28 09:25:22.954916,Video,165409,2251,6847,11.2
2025-02-17 09:25:22.954916,Video,129661,4559,10072,17.81
2025-04-01 09:25:22.954916,Photo,162801,3152,3163,29.94
2025-03-28 09:25:22.954916,Video,17955,4239,10449,3.12
2025-06-19 09:25:22.954916,Reel,167253,2974,1615,16.16
2025-10-10 09:25:22.954916,Photo,146673,4045,13743,18.51
2025-08-17 09:25:22.954916,Video,120407,1948,12746,8.15
2025-08-27 09:25:22.954916,Video,50952,3832,12402,3.06
2025-10-08 09:25:22.954916,Carousel,75469,236,7090,8.84
2025-10-08 09:25:22.954916,Photo,154235,3329,5959,18.24
2025-05-31 09:25:22.954916,Photo,179970,4625,2051,9.0
2025-08-29 09:25:22.954916,Reel,38770,799,14023,2.88
2025-09-30 09:25:22.954916,Carousel,131872,2675,6750,7.21
2024-12-02 09:25:22.954916,Photo,188427,4902,3108,11.74
2025-11-10 09:25:22.954916,Carousel,57326,4826,11657,16.22
2025-03-30 09:25:22.954916,Photo,169736,167,14735,10.75
2024-12-21 09:25:22.954916,Reel,122798,3322,14007,13.44
2025-09-02 09:25:22.954916,Video,161460,3754,14467,12.56
2025-05-14 09:25:22.954916,Photo,108828,450,2361,10.94
2025-08-10 09:25:22.954916,Photo,184773,2395,8950,10.87
2024-12-29 09:25:22.954916,Carousel,95692,2542,11396,13.0
2025-03-12 09:25:22.954916,Photo,133498,1300,9576,8.53
2024-12-03 09:25:22.954916,Carousel,146808,4119,1343,16.93
2025-08-26 09:25:22.954916,Photo,190989,3603,9953,18.54
2025-04-30 09:25:22.954916,Carousel,514,1620,839,0.29
2025-09-05 09:25:22.954916,Reel,154211,478,13755,20.55
2024-11-20 09:25:22.954916,Carousel,98694,831,10444,5.59
2025-05-27 09:25:22.954916,Video,46526,749,11845,3.88
2025-05-18 09:25:22.954916,Photo,42123,2849,10955,3.3
2025-10-08 09:25:22.954916,Carousel,55891,4064,8822,4.66
2025-11-06 09:25:22.954916,Video,93755,3431,5096,6.05
2024-12-03 09:25:22.954916,Video,87954,1717,192,8.62
2025-06-09 09:25:22.954916,Photo,52503,4163,13819,7.36
2025-03-08 09:25:22.954916,Video,90912,4635,14312,8.08
2025-02-25 09:25:22.954916,Reel,174201,1652,13810,35.33
2024-12-26 09:25:22.954916,Video,47331,4318,1030,21.22
2025-04-19 09:25:22.954916,Carousel,41907,1102,2582,11.84
2025-10-19 09:25:22.954916,Carousel,31910,1671,85,2.45
2025-06-11 09:25:22.954916,Reel,42555,4891,11331,6.43
2025-09-18 09:25:22.954916,Photo,180397,3908,5809,13.22
2025-05-28 09:25:22.954916,Video,97077,1053,9162,10.27
2025-03-27 09:25:22.954916,Video,48475,1172,13363,3.76
2025-01-03 09:25:22.954916,Photo,194868,1363,6498,33.32
2025-07-21 09:25:22.954916,Photo,93031,2541,10431,7.37
2024-11-30 09:25:22.954916,Carousel,196010,2475,2439,30.3
2025-10-06 09:25:22.954916,Carousel,139144,2816,11054,13.82
2025-06-08 09:25:22.954916,Carousel,194974,1784,92,22.14
2025-03-03 09:25:22.954916,Photo,188056,333,7579,14.4
2025-03-06 09:25:22.954916,Video,178021,4503,13512,15.45
2025-05-10 09:25:22.954916,Video,179646,798,12674,18.78
2025-08-11 09:25:22.954916,Reel,137935,29,6121,20.9
2025-08-18 09:25:22.954916,Reel,150207,1549,3338,11.01
2025-10-12 09:25:22.954916,Photo,167517,500,12908,14.75
2025-09-18 09:25:22.954916,Carousel,58463,4899,12407,18.77
2025-01-25 09:25:22.954916,Video,24067,4208,1971,1.43
2025-04-28 09:25:22.954916,Carousel,68487,3930,3840,4.42
2025-08-04 09:25:22.954916,Reel,161299,3814,10238,16.38
2025-10-06 09:25:22.954916,Carousel,93374,310,7420,14.44
2025-10-08 09:25:22.954916,Video,93993,2093,13746,22.44
2025-06-20 09:25:22.954916,Video,14156,3776,11410,4.1
2025-02-08 09:25:22.954916,Photo,4991,917,9152,2.23
2025-03-22 09:25:22.954916,Video,35790,110,264,1.92
2025-04-22 09:25:22.954916,Photo,26973,2196,3380,1.82
2025-04-27 09:25:22.954916,Carousel,187338,4171,11217,36.74
2025-07-31 09:25:22.954916,Video,67834,1033,10954,5.1
2025-07-31 09:25:22.954916,Reel,16643,2760,2218,2.36
2024-12-19 09:25:22.954916,Photo,100278,4846,5880,9.8
2025-09-05 09:25:22.954916,Carousel,73677,1662,3657,19.4
2025-01-07 09:25:22.954916,Photo,2668,1217,1524,1.3
2025-02-04 09:25:22.954916,Video,128244,3320,8423,16.22
2025-05-06 09:25:22.954916,Reel,17842,4514,12060,5.83
2025-06-04 09:25:22.954916,Photo,118828,140,11344,11.05
2025-01-23 09:25:22.954916,Reel,98447,2919,1666,19.75
2025-06-14 09:25:22.954916,Photo,96439,4966,9655,10.16
2025-04-21 09:25:22.954916,Photo,74463,515,1876,15.33
2024-11-20 09:25:22.954916,Carousel,47873,3605,12716,4.83
2025-05-08 09:25:22.954916,Carousel,168024,4835,8013,18.57
2025-04-05 09:25:22.954916,Photo,151022,3174,12432,9.73
2025-08-24 09:25:22.954916,Reel,14975,4479,1832,7.79
2025-10-18 09:25:22.954916,Carousel,5856,3524,3333,1.11
2025-07-11 09:25:22.954916,Video,192050,2673,7551,12.76
2025-04-12 09:25:22.954916,Reel,57462,3027,12484,10.43
2025-11-07 09:25:22.954916,Photo,107669,1581,1950,14.28
2025-10-06 09:25:22.954916,Video,125525,4198,14121,7.01
2024-11-19 09:25:22.954916,Photo,5589,1218,8522,1.05
2025-11-01 09:25:22.954916,Carousel,142792,3874,378,11.89
2025-06-05 09:25:22.954916,Reel,41924,2450,1770,3.23
2025-09-09 09:25:22.954916,Reel,196111,1177,2068,10.56
2025-10-01 09:25:22.954916,Video,102661,4788,13485,68.27
2025-05-10 09:25:22.954916,Video,195022,3323,2200,43.5
2024-11-24 09:25:22.954916,Reel,12430,2068,1107,1.84
2025-08-09 09:25:22.954916,Photo,194212,1329,9300,31.81
2025-09-14 09:25:22.954916,Photo,118915,421,10989,6.08
2025-04-15 09:25:22.954916,Photo,114036,3869,8598,9.03
2025-06-28 09:25:22.954916,Photo,85383,3504,6038,5.68
2025-06-05 09:25:22.954916,Carousel,196115,4771,3736,30.71
2025-04-20 09:25:22.954916,Video,9647,4548,6227,1.77
2025-02-07 09:25:22.954916,Carousel,78190,3945,2996,6.48
2025-09-12 09:25:22.954916,Reel,76730,2091,13975,4.33
2025-06-30 09:25:22.954916,Reel,139586,1981,7270,17.25
2025-03-01 09:25:22.954916,Reel,44022,2974,13297,4.92
2025-05-19 09:25:22.954916,Photo,197054,4412,6654,33.23
2025-08-14 09:25:22.954916,Video,125978,3976,5186,10.41
2025-09-08 09:25:22.954916,Reel,58608,2281,4594,4.09
2025-03-01 09:25:22.954916,Video,197074,3492,4034,10.98
2025-03-20 09:25:22.954916,Carousel,116113,3277,2781,9.65
2025-03-21 09:25:22.954916,Carousel,99534,995,8702,6.51
2025-07-14 09:25:22.954916,Photo,151676,4403,6886,7.78
2025-06-17 09:25:22.954916,Reel,130655,3575,8598,22.52
2025-03-12 09:25:22.954916,Reel,6924,3653,3877,0.99
2025-01-30 09:25:22.954916,Photo,153958,1696,11260,32.56
2025-11-05 09:25:22.954916,Carousel,188950,922,14101,26.3
2024-12-30 09:25:22.954916,Carousel,84158,2663,735,16.14
2025-05-07 09:25:22.954916,Reel,183649,1109,6024,21.12
2025-03-08 09:25:22.954916,Photo,55517,4117,13142,6.69
2025-11-10 09:25:22.954916,Video,53488,424,1089,4.5
2025-09-11 09:25:22.954916,Reel,146368,1146,4223,6.92
2025-04-03 09:25:22.954916,Carousel,80682,492,2033,14.01
2025-07-01 09:25:22.954916,Video,124904,1193,14188,14.91
2025-10-02 09:25:22.954916,Carousel,33495,3988,5663,2.34
2025-05-10 09:25:22.954916,Photo,84301,3951,5948,5.7
2025-08-04 09:25:22.954916,Carousel,185675,4746,2681,37.95
2025-01-22 09:25:22.954916,Reel,65908,586,419,11.93
2025-07-25 09:25:22.954916,Photo,183707,3908,13735,23.2
2025-01-14 09:25:22.954916,Video,106034,4584,1787,9.05
2025-02-27 09:25:22.954916,Carousel,175069,1327,493,9.22
2025-02-13 09:25:22.954916,Reel,187850,456,797,29.14
2025-01-13 09:25:22.954916,Carousel,99292,1551,9133,13.61
2024-12-21 09:25:22.954916,Video,126422,1848,6103,21.18
2025-02-21 09:25:22.954916,Photo,172680,4989,3518,14.77
2025-07-12 09:25:22.954916,Video,184509,184,3557,29.75
2025-04-21 09:25:22.954916,Carousel,101662,1069,4359,6.9
2024-11-29 09:25:22.954916,Reel,965,3860,9748,1.75
2025-06-05 09:25:22.954916,Carousel,32619,3069,2234,6.83
2025-01-05 09:25:22.954916,Reel,141365,4831,1095,10.37
2025-01-09 09:25:22.954916,Video,182531,1714,3735,10.83
2025-03-15 09:25:22.954916,Reel,146537,2901,7453,12.47
2025-11-01 09:25:22.954916,Photo,9688,24,13324,6.74
2025-05-18 09:25:22.954916,Reel,187048,4653,12685,35.93
2025-09-16 09:25:22.954916,Photo,34318,161,8305,3.77
2025-02-18 09:25:22.954916,Photo,22993,478,328,1.51
2025-04-26 09:25:22.954916,Carousel,112302,4847,8360,8.74
2025-04-08 09:25:22.954916,Carousel,131435,1745,5198,26.0
2025-09-22 09:25:22.954916,Reel,164980,973,9635,33.46
2025-01-13 09:25:22.954916,Video,104803,1514,10745,25.92
2025-03-06 09:25:22.954916,Reel,147390,3850,266,12.12
2025-03-15 09:25:22.954916,Video,72230,1238,10801,7.71
2025-09-23 09:25:22.954916,Carousel,112435,4710,5989,6.08
2025-02-19 09:25:22.954916,Carousel,83849,3057,14768,7.22
2025-01-02 09:25:22.954916,Video,147112,2057,544,9.13
2025-03-28 09:25:22.954916,Reel,165234,2346,5105,20.08
2025-03-04 09:25:22.954916,Carousel,95831,4812,10453,9.04
2025-01-25 09:25:22.954916,Carousel,184295,1650,11798,42.35
2025-01-31 09:25:22.954916,Reel,72719,212,2765,3.87
2025-03-03 09:25:22.954916,Video,74889,2321,11558,14.46
2025-05-09 09:25:22.954916,Video,65416,2501,8458,6.88
2025-06-06 09:25:22.954916,Photo,111183,4346,9541,6.26
2025-10-14 09:25:22.954916,Carousel,25440,2884,14088,3.64
2025-11-11 09:25:22.954916,Video,193867,1034,2081,16.88
2025-01-28 09:25:22.954916,Video,173118,520,9889,20.42
2025-11-02 09:25:22.954916,Carousel,149290,3444,3719,11.16
2025-07-02 09:25:22.954916,Video,172545,4576,2152,13.21
2025-10-11 09:25:22.954916,Reel,11565,1532,13963,12.37
2025-09-11 09:25:22.954916,Reel,198504,94,11953,13.39
2025-03-29 09:25:22.954916,Photo,68526,2844,9023,3.75
2025-05-03 09:25:22.954916,Reel,162478,2589,12245,8.71
2025-08-23 09:25:22.954916,Video,193381,1375,6645,12.85
2025-05-19 09:25:22.954916,Carousel,125293,2820,13019,8.47
2025-06-19 09:25:22.954916,Carousel,66051,1142,1922,6.83
2025-03-04 09:25:22.954916,Photo,7026,3870,5767,1.28
2025-01-03 09:25:22.954916,Reel,61334,2347,8282,3.38
2025-03-23 09:25:22.954916,Carousel,153459,234,4283,50.66
2025-02-22 09:25:22.954916,Carousel,48248,4305,5419,2.95
2025-06-29 09:25:22.954916,Carousel,193206,3353,13798,12.13
2025-04-11 09:25:22.954916,Video,124459,62,343,6.34
2025-02-12 09:25:22.954916,Reel,95818,374,14949,9.92
2025-04-24 09:25:22.954916,Carousel,9,4634,9893,0.79
2025-04-24 09:25:22.954916,Video,149206,791,10815,11.57
2025-10-14 09:25:22.954916,Video,128832,317,5662,13.11
2025-11-06 09:25:22.954916,Carousel,162098,342,2374,10.74
2025-02-24 09:25:22.954916,Video,125908,3877,4622,13.53
